4,Q0,Energyconservation.txt,0.25279185,lucence_indexing
4,Q0,Greenmarketing.txt,0.17730784,lucence_indexing
4,Q0,RenewableenergyinPakistan.txt,0.09172754,lucence_indexing
4,Q0,Energydevelopment.txt,0.08940669,lucence_indexing
4,Q0,Kilowatthour.txt,0.08856681,lucence_indexing
4,Q0,Megawatt.txt,0.082069226,lucence_indexing
4,Q0,Megawatts.txt,0.082069226,lucence_indexing
4,Q0,AlliancetoSaveEnergy.txt,0.06878335,lucence_indexing
4,Q0,Efficientenergyuse.txt,0.058099724,lucence_indexing
4,Q0,Gridenergystorage.txt,0.04992151,lucence_indexing
4,Q0,Rationalplanningmodel.txt,0.04970218,lucence_indexing
4,Q0,Alternativeenergy.txt,0.048064083,lucence_indexing
4,Q0,Alternativefuel.txt,0.045323383,lucence_indexing
4,Q0,Energyhierarchy.txt,0.044795655,lucence_indexing
4,Q0,Siemens.txt,0.043736678,lucence_indexing
4,Q0,Biogas.txt,0.042344965,lucence_indexing
4,Q0,GeorgeMonbiot.txt,0.04180897,lucence_indexing
4,Q0,Mainselectricity.txt,0.04180897,lucence_indexing
4,Q0,Climatechangemitigation.txt,0.041534726,lucence_indexing
4,Q0,Electricalpowerindustry.txt,0.04020049,lucence_indexing
4,Q0,Greencomputing.txt,0.037977956,lucence_indexing
4,Q0,Petroleum.txt,0.03737368,lucence_indexing
4,Q0,Recreationresourceplanning.txt,0.034620877,lucence_indexing
4,Q0,Sustainablearchitecture.txt,0.0332302,lucence_indexing
4,Q0,RenewableenergyinBrazil.txt,0.03168207,lucence_indexing
4,Q0,Ecovillage.txt,0.031293828,lucence_indexing
4,Q0,Sustainableprocurement.txt,0.030954584,lucence_indexing
4,Q0,1979energycrisis.txt,0.028711936,lucence_indexing
4,Q0,Ecologicalengineering.txt,0.028115798,lucence_indexing
4,Q0,Biomass.txt,0.027168907,lucence_indexing
4,Q0,Geothermalelectricity.txt,0.025795488,lucence_indexing
4,Q0,Geothermalpower.txt,0.025795488,lucence_indexing
4,Q0,Dieselfuel.txt,0.025679745,lucence_indexing
4,Q0,Photovoltaicpowerstations.txt,0.025679745,lucence_indexing
4,Q0,Windenergy.txt,0.025556484,lucence_indexing
4,Q0,Windpower.txt,0.025556484,lucence_indexing
4,Q0,JamesLovelock.txt,0.025345655,lucence_indexing
4,Q0,Environmentaltechnology.txt,0.025289232,lucence_indexing
4,Q0,Costbenefitanalysis.txt,0.02485109,lucence_indexing
4,Q0,Hydrogeneconomy.txt,0.024737965,lucence_indexing
4,Q0,Environmentalimpactofconcrete.txt,0.024080135,lucence_indexing
4,Q0,Technology.txt,0.023497662,lucence_indexing
4,Q0,Wastemanagement.txt,0.02296955,lucence_indexing
4,Q0,Peakoil.txt,0.022791307,lucence_indexing
4,Q0,Stirlingengine.txt,0.022545125,lucence_indexing
4,Q0,Pigoviantax.txt,0.022177448,lucence_indexing
4,Q0,TransMediterraneanRenewableEnergyCooperation.txt,0.022177448,lucence_indexing
4,Q0,Artificialphotosynthesis.txt,0.021866066,lucence_indexing
4,Q0,Comprehensiveplanning.txt,0.02107184,lucence_indexing
4,Q0,Jetfuel.txt,0.02107184,lucence_indexing
4,Q0,Thorium.txt,0.020917095,lucence_indexing
4,Q0,Planninggain.txt,0.020790175,lucence_indexing
4,Q0,Geothermalenergy.txt,0.020636389,lucence_indexing
4,Q0,Hydroelectricity.txt,0.020636389,lucence_indexing
4,Q0,Airpollution.txt,0.020599186,lucence_indexing
4,Q0,Nuclearpower.txt,0.02054328,lucence_indexing
4,Q0,Urbansprawl.txt,0.02037668,lucence_indexing
4,Q0,Netherlands.txt,0.019666588,lucence_indexing
4,Q0,Environmentalenterprise.txt,0.019355953,lucence_indexing
4,Q0,JamesHowardKunstler.txt,0.019355953,lucence_indexing
4,Q0,NewClassicalArchitecture.txt,0.019355953,lucence_indexing
4,Q0,Solarheating.txt,0.019143403,lucence_indexing
4,Q0,PubMedIdentifier.txt,0.018966923,lucence_indexing
4,Q0,Solarenergy.txt,0.018654747,lucence_indexing
4,Q0,Microgeneration.txt,0.01860604,lucence_indexing
4,Q0,Environmentalimpactofelectricitygeneration.txt,0.017941922,lucence_indexing
4,Q0,Carfreemovement.txt,0.017572375,lucence_indexing
4,Q0,Environmentalscience.txt,0.017216874,lucence_indexing
4,Q0,Populus.txt,0.017216874,lucence_indexing
4,Q0,CommunityChoiceAggregation.txt,0.016666425,lucence_indexing
4,Q0,Darkskymovement.txt,0.016469816,lucence_indexing
4,Q0,Affordablehousing.txt,0.016422814,lucence_indexing
4,Q0,Solarthermal.txt,0.015989784,lucence_indexing
4,Q0,Desalination.txt,0.01564197,lucence_indexing
4,Q0,Thoriumfuelcycle.txt,0.015411578,lucence_indexing
4,Q0,Environmentalimpactassessment.txt,0.0153648285,lucence_indexing
4,Q0,IntegralFastReactor.txt,0.015112855,lucence_indexing
4,Q0,Ethanolfuel.txt,0.015012748,lucence_indexing
4,Q0,Algaefuel.txt,0.014886267,lucence_indexing
4,Q0,Environmentalstudies.txt,0.014472513,lucence_indexing
4,Q0,Jatrophacurcas.txt,0.01436093,lucence_indexing
4,Q0,Tidalpower.txt,0.01436093,lucence_indexing
4,Q0,UnitedNationsConferenceonSustainableDevelopment.txt,0.01436093,lucence_indexing
4,Q0,StrangfordLough.txt,0.014134357,lucence_indexing
4,Q0,Nucleartransmutation.txt,0.0139872655,lucence_indexing
4,Q0,Simpleliving.txt,0.01382568,lucence_indexing
4,Q0,Offroading.txt,0.013773578,lucence_indexing
4,Q0,TheSkepticalEnvironmentalist.txt,0.013686724,lucence_indexing
4,Q0,Uraniumfuelcycle.txt,0.013545165,lucence_indexing
4,Q0,Listofsolidwastetreatmenttechnologies.txt,0.013385005,lucence_indexing
4,Q0,Humanimpactontheenvironment.txt,0.013077158,lucence_indexing
4,Q0,Solarpower.txt,0.013077158,lucence_indexing
4,Q0,Emissionstrading.txt,0.012805852,lucence_indexing
4,Q0,Miscanthus.txt,0.012663449,lucence_indexing
4,Q0,Carboncredit.txt,0.012644616,lucence_indexing
4,Q0,Nuclearreprocessing.txt,0.012644616,lucence_indexing
4,Q0,RenewableenergyinFinland.txt,0.012644616,lucence_indexing
4,Q0,Opensource.txt,0.0126431035,lucence_indexing
4,Q0,Photovoltaic.txt,0.012494537,lucence_indexing
4,Q0,Solarphotovoltaics.txt,0.012494537},lucence_indexing
