3,Q0,Solarenergy.txt,0.456924831912427,COSINE_SIM
3,Q0,RenewableenergyintheUnitedStates.txt,0.43226085543992243,COSINE_SIM
3,Q0,California.txt,0.3987576266869611,COSINE_SIM
3,Q0,RenewableenergyinAsia.txt,0.38491927894313316,COSINE_SIM
3,Q0,Renewableelectricity.txt,0.3605250591777366,COSINE_SIM
3,Q0,Renewableenergy.txt,0.3605250591777366,COSINE_SIM
3,Q0,Renewableenergycommercialization.txt,0.35437991298832694,COSINE_SIM
3,Q0,Energydevelopment.txt,0.3539129252100192,COSINE_SIM
3,Q0,Solarpower.txt,0.3428202837353454,COSINE_SIM
3,Q0,Sustainableenergy.txt,0.34182546698939914,COSINE_SIM
3,Q0,Photovoltaicpowerstations.txt,0.3031301087206606,COSINE_SIM
3,Q0,Energyconservation.txt,0.29732452135337717,COSINE_SIM
3,Q0,Solarthermal.txt,0.29126293324609315,COSINE_SIM
3,Q0,NevadaSolarOne.txt,0.28650902362898717,COSINE_SIM
3,Q0,RenewableenergyinAustralia.txt,0.2803528018872862,COSINE_SIM
3,Q0,Worldenergyconsumption.txt,0.27521068682978117,COSINE_SIM
3,Q0,Energypolicy.txt,0.2704171151555737,COSINE_SIM
3,Q0,Efficientenergyuse.txt,0.26634114897771255,COSINE_SIM
3,Q0,Alternativeenergy.txt,0.2646879688721743,COSINE_SIM
3,Q0,100%25renewableenergy.txt,0.24580484980848052,COSINE_SIM
3,Q0,RenewableenergyinAfrica.txt,0.24193606568912016,COSINE_SIM
3,Q0,RenewableenergyinNewZealand.txt,0.24010151959106465,COSINE_SIM
3,Q0,RenewableenergyinMorocco.txt,0.23952599734954572,COSINE_SIM
3,Q0,Energyhierarchy.txt,0.23466063972465864,COSINE_SIM
3,Q0,RenewableenergyintheEuropeanUnion.txt,0.22053049035087766,COSINE_SIM
3,Q0,Energypoverty.txt,0.2185646031273128,COSINE_SIM
3,Q0,RenewableenergyinCanada.txt,0.21438887817336977,COSINE_SIM
3,Q0,Internalenergymarket.txt,0.21322778423356767,COSINE_SIM
3,Q0,RenewableenergyinGermany.txt,0.21237831883671834,COSINE_SIM
3,Q0,DrakeLandingSolarCommunity.txt,0.20835064005551196,COSINE_SIM
3,Q0,Concentratedsolarpower.txt,0.20679028722214632,COSINE_SIM
3,Q0,Listofrenewableenergytopicsbycountry.txt,0.19752364131286532,COSINE_SIM
3,Q0,RenewableenergyinSpain.txt,0.19750305733155557,COSINE_SIM
3,Q0,Energypark.txt,0.19671277320749514,COSINE_SIM
3,Q0,SolarpowerstationinVictoria.txt,0.1927193801502392,COSINE_SIM
3,Q0,RenewableenergyinItaly.txt,0.19270676589337135,COSINE_SIM
3,Q0,RenewableenergyintheCzechRepublic.txt,0.18735936366534836,COSINE_SIM
3,Q0,Photovoltaic.txt,0.1869398415713764,COSINE_SIM
3,Q0,Solarphotovoltaics.txt,0.1869398415713764,COSINE_SIM
3,Q0,Energytransition.txt,0.18191392531574355,COSINE_SIM
